FIPS,Year,TotalSales,AssdTotalValue_mean,AssdTotalValue_median,sales_ratio_mean,sales_ratio_median,sales_ratio_non_nulls_count,freq_valid_sales_ratio
06031,2015,1506,153595.7636122178,142396.0,,,,
06031,2014,1312,141340.09908536586,131344.0,,,,
06029,2023,9256,228655.57195332757,202845.5,,,,
06029,2022,13931,207339.715813653,180449.0,,,,
06029,2021,16227,197676.55099525483,178694.0,,,,
06029,2020,14021,194297.03965480352,173368.0,,,,
06029,2019,13854,188770.8668976469,166464.0,,,,
06029,2018,14071,180629.2846279582,149741.0,,,,
06029,2017,13987,166245.03496103524,139799.0,,,,
06029,2016,13303,159397.86484251672,135030.0,,,,
06029,2015,13241,147280.1786874103,123509.0,,,,
06029,2014,12391,138339.67242353322,115383.0,,,,
06027,2023,158,302310.8101265823,266342.5,,,,
06027,2022,198,265691.202020202,238960.0,,,,
06027,2021,253,271509.96837944665,255964.0,,,,
06027,2020,203,278422.50738916255,265301.0,,,,
06027,2019,209,246123.75598086126,215476.0,,,,
06027,2018,244,229165.75819672132,198900.0,,,,
06027,2017,219,215834.1689497717,190000.0,,,,
06027,2016,203,219773.41871921183,196233.0,,,,
06027,2015,179,206165.3966480447,184644.0,,,,
06027,2014,177,213470.7966101695,199803.0,,,,
06025,2023,1106,184415.4321880651,173105.0,,,,
06025,2022,1337,159746.52505609574,139908.0,,,,
06025,2021,1783,167205.40269209197,151756.0,,,,
06025,2020,1524,174290.55839895012,161626.5,,,,
06025,2019,1729,152296.4991324465,138458.0,,,,
06025,2018,1653,145093.38233514823,139392.0,,,,
06025,2017,1668,157304.9076738609,144060.0,,,,
06025,2016,1638,135990.5915750916,132771.5,,,,
06025,2015,1649,121952.64645239539,117050.0,,,,
06025,2014,1552,110883.85051546391,100000.0,,,,
06023,2023,1263,262129.19556611244,242592.0,,,,
06023,2022,1545,248353.52427184465,222782.0,,,,
06023,2021,1953,250805.8289810548,227201.0,,,,
06023,2020,1858,240583.67922497308,219908.5,,,,
06023,2019,1823,231784.5172792101,210000.0,,,,
06023,2018,1793,219937.19520356943,199922.0,,,,
06023,2017,1733,229123.67512983267,200000.0,,,,
06023,2016,1755,205495.19202279203,186395.0,,,,
06023,2015,1561,208808.43561819347,178221.0,,,,
06023,2014,1460,200469.85342465754,173810.0,,,,
06021,2023,209,192175.55502392346,170501.0,,,,
06021,2022,268,200972.52985074627,167737.5,,,,
06021,2021,302,181121.58609271524,156645.0,,,,
06021,2020,285,158008.71929824562,153428.0,,,,
06021,2019,335,145583.40597014927,135000.0,,,,
06021,2018,352,158440.79829545456,121216.5,,,,
06021,2017,285,130425.2,122549.0,,,,
06021,2016,336,121820.80952380953,103493.5,,,,
06021,2015,281,132762.86476868327,114000.0,,,,
06021,2014,252,114588.13492063493,102842.0,,,,
06019,2023,7996,272210.50275137566,232272.5,,,,
06019,2022,12079,239898.3009355079,194936.0,,,,
06019,2021,13983,235618.39898448114,200759.0,,,,
06019,2020,12467,223367.02614903345,189705.0,,,,
06019,2019,12566,215354.56923444214,172396.5,,,,
06019,2018,13202,203359.22489016815,160195.5,,,,
06019,2017,13313,190375.71298730565,154544.0,,,,
06019,2016,12134,193243.32124608537,157860.0,,,,
06019,2015,11671,179889.41033330478,147896.0,,,,
06019,2014,10777,166411.8281525471,131900.0,,,,
06017,2023,2946,449294.0016972166,371648.5,,,,
06017,2022,4211,392880.6756114937,341039.0,,,,
06017,2021,5392,408092.94955489616,345422.5,,,,
06017,2020,5548,399095.3678803172,344891.0,,,,
06017,2019,4331,359262.98360655736,304980.0,,,,
06017,2018,4755,355930.0220820189,305000.0,,,,
06017,2017,5033,332584.2338565468,279842.0,,,,
06017,2016,4911,313513.57727550395,266729.0,,,,
06017,2015,4161,311252.39653929346,260861.0,,,,
06017,2014,3973,292162.5869619935,244847.0,,,,
06015,2023,276,242002.0,195238.0,,,,
06015,2022,386,201246.34974093264,183229.0,,,,
06015,2021,472,239485.53601694916,167976.0,,,,
06015,2020,389,193448.5938303342,166519.0,,,,
06015,2019,339,149409.65486725664,128404.0,,,,
06015,2018,403,159865.7841191067,135478.0,,,,
06015,2017,363,162684.48760330578,142979.0,,,,
06015,2016,390,160450.54358974358,138327.0,,,,
06015,2015,358,156103.8687150838,134428.0,,,,
06015,2014,277,150199.72202166065,133201.0,,,,
06013,2023,10235,632969.3832926233,513654.0,,,,
06013,2022,8859,560123.9688452422,425000.0,,,,
06013,2021,20014,573638.9515838913,448391.5,,,,
06013,2020,425,308490.02352941176,162000.0,,,,
06013,2019,15717,520969.18203219445,414791.0,,,,
06013,2018,16478,487462.67453574465,370938.0,,,,
06013,2017,17139,454618.70873446524,350608.0,,,,
06013,2016,17177,429521.0969319439,323871.0,,,,
06013,2015,17976,405018.1406319537,300323.5,,,,
06013,2014,15971,381081.2512679231,282093.0,,,,
06011,2023,118,229684.68644067796,225377.0,,,,
06011,2022,194,206939.99484536084,202793.5,,,,
06011,2021,287,185525.8536585366,165695.0,,,,
06011,2020,274,174293.93795620438,153918.5,,,,
06011,2019,228,162644.26315789475,151500.5,,,,
06011,2018,215,163428.23720930232,152817.0,,,,
06011,2017,243,141569.8683127572,129000.0,,,,
06011,2016,202,149181.91584158415,153048.5,,,,
06011,2015,286,91064.67832167832,61542.5,,,,
06011,2014,208,100029.67307692308,92993.0,,,,
06009,2023,805,306968.6111801242,278769.0,,,,
06009,2022,1182,282318.30541455164,251597.0,,,,
06009,2021,1555,265354.3504823151,247529.0,,,,
06009,2020,1522,254277.30420499342,238066.5,,,,
06009,2019,1248,227191.0544871795,213231.0,,,,
06009,2018,1261,228217.60031720856,213860.0,,,,
06009,2017,1324,208500.41238670694,194169.0,,,,
06009,2016,1200,195423.105,173983.5,,,,
06009,2015,1231,177967.20552396425,162000.0,,,,
06009,2014,944,175777.49788135593,162000.0,,,,
06007,2023,44,286288.25,243064.0,,,,
06007,2022,3218,261960.0453697949,218579.5,,,,
06007,2021,4092,255637.9342619746,215088.5,,,,
06007,2020,4058,233538.605717102,204000.0,,,,
06007,2019,4878,218632.87351373513,185007.0,,,,
06007,2018,3750,233847.6408,196702.5,,,,
06007,2017,3509,226911.66628669135,183980.0,,,,
06007,2016,3443,203059.31164681964,176918.0,,,,
06007,2015,3233,193324.34704608723,169058.0,,,,
06007,2014,2859,179824.5071703393,151221.0,,,,
06005,2023,638,310162.4106583072,271167.0,,,,
06005,2022,858,256620.99417249416,241855.5,,,,
06005,2021,1146,265602.74083769636,243366.5,,,,
06005,2020,1005,270939.0129353234,250553.0,,,,
06005,2019,858,232760.23193473194,213745.5,,,,
06005,2018,873,214370.82130584194,196600.0,,,,
06005,2017,862,218932.98143851507,196122.0,,,,
06005,2016,892,192778.4260089686,176144.5,,,,
06005,2015,723,207224.8395573997,187125.0,,,,
06005,2014,643,191470.73094867807,169018.0,,,,
06003,2023,71,433890.40845070424,326500.0,,,,
06003,2022,69,320321.3043478261,271139.0,,,,
06003,2021,114,385592.20175438595,292220.5,,,,
06003,2020,106,373738.641509434,272971.5,,,,
06003,2019,84,352756.15476190473,274962.5,,,,
06003,2018,86,385113.1976744186,275266.5,,,,
06003,2017,95,351080.24210526317,277988.0,,,,
06003,2016,82,295713.9756097561,229372.0,,,,
06003,2015,71,250053.60563380283,199000.0,,,,
06003,2014,51,376719.09803921566,318455.0,,,,
06001,2023,1032,659998.0290697674,536229.0,,,,
06001,2022,15556,684510.7996271536,555103.5,,,,
06001,2021,21409,630206.6169368023,534378.0,,,,
06001,2020,16330,635390.2987140233,542045.5,,,,
06001,2019,17062,581187.8116867894,463273.0,,,,
06001,2018,17511,523844.16149848665,419838.0,,,,
06001,2017,18195,484741.6630392965,401800.0,,,,
06001,2016,17760,460814.9330518018,374247.5,,,,
06001,2015,17856,439874.1932683692,358647.0,,,,
06001,2014,17369,405070.2557429904,335000.0,,,,
05149,2022,189,20001.21693121693,16350.0,0.19999999999999998,0.2,189,1.0
05149,2021,392,19149.183673469386,14520.0,0.20000000000000145,0.2,392,1.0
05149,2020,317,17359.028391167194,13460.0,0.20000000000000115,0.2,317,1.0
05149,2019,454,17912.62114537445,14035.0,0.20000000000000165,0.2,454,1.0
05149,2018,224,17093.839285714286,12325.0,0.20000000000000043,0.2,224,1.0
05149,2017,242,15644.752066115703,13035.0,0.20000000000000062,0.2,242,1.0
05149,2015,199,13080.603015075378,9690.0,0.18955759090182675,0.2,199,1.0
05149,2014,210,14496.809523809523,10815.0,0.195588579178847,0.2,210,1.0
05149,2013,120,14366.5,12135.0,0.19759844745255878,0.2,120,1.0
05147,2022,46,13151.739130434782,10315.0,0.19999999999999998,0.2,46,1.0
05147,2021,79,15190.886075949367,12740.0,0.1999999999999997,0.2,79,1.0
05147,2020,60,13661.833333333334,13175.0,0.19999999999999982,0.2,60,1.0
05147,2019,57,10051.40350877193,9300.0,0.19999999999999984,0.2,57,1.0
05147,2018,71,10207.042253521127,9470.0,0.19999999999999973,0.2,71,1.0
05147,2017,61,15521.311475409837,9070.0,0.19999999999999982,0.2,61,1.0
05147,2016,24,15763.5,12335.0,,,,
05147,2015,151,9282.225165562913,8460.0,0.18862448622177383,0.2,151,1.0
05147,2014,47,6275.808510638298,4244.0,,,,
05145,2023,1009,23439.692765113974,18340.0,0.1999999999999971,0.2,1009,1.0
05145,2022,1181,23539.73751058425,19570.0,0.19999999999999588,0.2,1181,1.0
05145,2021,1756,23881.19589977221,19065.0,0.19999999999999352,0.2,1756,1.0
05145,2020,1514,21721.40026420079,18590.0,0.1999999999999943,0.2,1514,1.0
05145,2019,1435,21809.853658536584,18060.0,0.19999999999999463,0.2,1435,1.0
05145,2018,1357,20983.46352247605,17480.0,0.19999999999999496,0.2,1357,1.0
05145,2017,1051,21253.901046622264,18650.0,,,,
05145,2016,1386,19724.704184704184,16690.0,0.17689471116103708,0.2,1384,0.9985569985569985
05145,2015,335,19189.20895522388,16950.0,,,,
05145,2014,1068,18244.08520599251,14985.0,,,,
05143,2023,3047,69881.87331801772,57440.0,0.19999999951558772,0.2,3047,1.0
05143,2022,3462,40417.53032928943,34585.0,0.2000000000000059,0.2,3462,1.0
05143,2021,5080,40372.14251968504,34390.0,0.2000000000000185,0.2,5080,1.0
05143,2020,4687,37543.31128653723,33950.0,0.20000000000001625,0.2,4687,1.0
05143,2019,4348,30245.30128794848,25915.0,0.20000000000001397,0.2,4348,1.0
05143,2018,4267,30032.563862198265,25170.0,0.20000000000001336,0.2,4267,1.0
05143,2017,3974,30525.400100654253,24985.0,,,,
05143,2016,4068,29318.667649950836,24220.0,0.2000000000000118,0.2,4068,1.0
05143,2015,8904,28170.1572327044,23735.0,0.18589406148372414,0.2,8904,1.0
05143,2014,2979,24779.549513259484,20660.0,,,,
05141,2023,452,21497.278761061945,12765.0,0.20000000000000165,0.2,452,1.0
05141,2022,502,17374.302788844623,12940.0,0.20000000000000176,0.2,502,1.0
05141,2021,582,16528.07560137457,12885.0,0.20000000000000193,0.2,582,1.0
05141,2020,490,16701.26530612245,12930.0,0.20000000000000173,0.2,490,1.0
05141,2019,384,14305.5625,10795.0,0.20000000000000143,0.2,384,1.0
05141,2018,361,14380.415512465373,10910.0,0.20000000000000134,0.2,361,1.0
05141,2017,337,15086.379821958457,11540.0,0.20000000000000123,0.2,337,1.0
05141,2015,202,16462.470297029704,13010.0,0.18642348105653406,0.2,202,1.0
05141,2014,207,15470.014492753624,11510.0,0.18500584822346156,0.2,207,1.0
05141,2013,218,14257.857798165138,11200.0,0.18477999898217987,0.2,218,1.0
05139,2023,516,24176.143410852714,17175.0,0.2000000000000018,0.2,516,1.0
05139,2022,804,18290.534825870647,11620.0,0.19999999999999926,0.2,804,1.0
05139,2021,517,22348.08510638298,15190.0,0.2000000000000018,0.2,517,1.0
05139,2020,293,24093.31058020478,17760.0,0.200000000000001,0.2,293,1.0
05139,2019,287,25305.67944250871,15350.0,0.20000000000000095,0.2,287,1.0
05139,2018,253,23047.86561264822,16470.0,0.2000000000000007,0.2,253,1.0
05139,2017,249,18173.775100401606,13820.0,0.20000000000000068,0.2,249,1.0
05139,2016,154,20520.025974025975,14535.0,,,,
05139,2015,43,16181.093023255815,12100.0,0.19674258680142986,0.2,43,1.0
05139,2014,126,15013.63492063492,9305.0,,,,
05137,2023,257,19777.198443579768,16270.0,0.20000000000000073,0.2,257,1.0
05137,2022,310,21966.25806451613,19175.0,0.2000000000000011,0.2,310,1.0
05137,2021,283,22542.014134275618,19220.0,0.20000000000000093,0.2,283,1.0
05137,2020,214,17786.21495327103,14815.0,0.20000000000000032,0.2,214,1.0
05137,2019,229,17325.764192139737,13370.0,0.20000000000000048,0.2,229,1.0
05137,2018,205,15075.463414634147,12540.0,0.2000000000000002,0.2,205,1.0
05137,2017,161,16053.91304347826,13490.0,0.19999999999999948,0.2,161,1.0
05137,2016,137,14988.102189781022,13610.0,0.1999999999999995,0.2,137,1.0
05137,2015,106,18389.43396226415,16010.0,0.1999999999999996,0.2,106,1.0
05137,2014,17,9496.470588235294,6810.0,0.20000000000000004,0.2,17,1.0
05137,2013,13,7486.153846153846,4780.0,0.2,0.2,13,1.0
05135,2023,563,20659.396092362345,15570.0,0.20000000000000187,0.2,563,1.0
05135,2022,692,14761.676300578034,10180.0,0.20000000000000098,0.2,692,1.0
05135,2021,691,15894.081041968162,10920.0,0.200000000000001,0.2,691,1.0
05135,2020,532,16893.139097744363,11650.0,0.20000000000000182,0.2,532,1.0
05135,2019,522,12853.965517241379,10020.0,0.20000000000000182,0.2,522,1.0
05135,2018,453,12132.693156732892,9690.0,0.20000000000000165,0.2,453,1.0
05135,2017,400,13181.675,10490.0,0.20000000000000148,0.2,400,1.0
05135,2016,239,13496.401673640168,10710.0,0.2000000000000006,0.2,239,1.0
05135,2015,302,11354.370860927153,9420.0,0.20000000000000107,0.2,302,1.0
05135,2014,359,11399.108635097493,10470.0,0.20000000000000134,0.2,359,1.0
05135,2013,280,12711.92857142857,9815.0,0.20000000000000087,0.2,275,0.9821428571428571
05133,2023,66,21425.454545454544,17415.0,0.19999999999999976,0.2,66,1.0
05133,2022,154,21291.68831168831,17195.0,0.19999999999999948,0.2,154,1.0
05133,2021,160,19278.6875,14505.0,0.19999999999999948,0.2,160,1.0
05133,2020,168,21025.89285714286,15310.0,0.19999999999999962,0.2,168,1.0
05133,2019,161,16450.993788819876,14830.0,0.19999999999999948,0.2,161,1.0
05133,2018,164,15871.768292682927,13890.0,0.19999999999999954,0.2,164,1.0
05133,2017,135,16418.88888888889,14620.0,,,,
05133,2016,123,14990.325203252032,13130.0,,,,
05133,2015,437,13090.114416475972,10660.0,0.19742706233760132,0.2,437,1.0
05133,2014,203,13332.354679802957,10760.0,,,,
05131,2023,1823,25722.613274821724,19920.0,0.19999999999999335,0.2,1823,1.0
05131,2022,1963,26566.318390219054,21030.0,0.19999999999999302,0.2,1963,1.0
05131,2021,2974,28202.484868863485,23240.0,0.1999999999999994,0.2,2974,1.0
05131,2020,2608,27462.07055214724,23225.0,0.19999999999999293,0.2,2608,1.0
05131,2019,2405,24544.93970893971,20380.0,0.1999999999999922,0.2,2405,1.0
05131,2018,2284,25400.621716287216,20065.0,0.19999999999999238,0.2,2284,1.0
05131,2017,1971,24922.201927955353,20830.0,,,,
05131,2016,1816,25203.549008810573,21030.0,,,,
05131,2015,3437,24247.63165551353,18530.0,0.19839682330987535,0.2,3428,0.9973814372999709
05131,2014,1782,21698.70931537598,16515.0,,,,
05129,2023,180,13106.0,11290.0,0.19999999999999984,0.2,180,1.0
05129,2022,175,20227.314285714285,11850.0,0.19999999999999976,0.2,175,1.0
05129,2021,208,10612.639423076924,8230.0,0.20000000000000023,0.2,208,1.0
05129,2020,156,9582.948717948719,7605.0,0.19999999999999948,0.2,156,1.0
05129,2019,123,10747.772357723577,9010.0,0.19999999999999954,0.2,123,1.0
05129,2018,121,9509.09090909091,7800.0,0.19999999999999957,0.2,121,1.0
05129,2017,79,9024.430379746835,7330.0,0.1999999999999997,0.2,79,1.0
05129,2016,70,8039.442857142857,6695.0,,,,
05129,2015,4,12830.0,12385.0,,,,
05129,2014,41,6872.8536585365855,5820.0,,,,
05127,2023,109,14940.91743119266,8970.0,0.1999999999999996,0.2,109,1.0
05127,2022,223,16599.282511210764,10180.0,0.20000000000000043,0.2,223,1.0
05127,2021,173,17604.16184971098,12940.0,0.19999999999999973,0.2,173,1.0
05127,2020,117,14675.128205128205,11760.0,0.19999999999999957,0.2,117,1.0
05127,2019,128,13244.609375,10335.0,0.19999999999999954,0.2,128,1.0
05127,2018,117,12480.42735042735,10190.0,0.19999999999999957,0.2,117,1.0
05127,2017,106,9896.981132075472,7010.0,0.17040727811930612,0.17657718818824653,106,1.0
05127,2015,109,10878.62385321101,7670.0,0.19399908059886165,0.2,109,1.0
05127,2014,139,10740.863309352519,7550.0,0.19710921280727992,0.2,139,1.0
05127,2013,110,12513.0,7910.0,0.19835916584003616,0.2,110,1.0
05125,2023,1887,35973.65659777424,32163.0,0.19999999999999318,0.2,1887,1.0
05125,2022,2453,38010.52792498981,33920.0,0.19999999999999213,0.2,2453,1.0
05125,2021,3708,27979.241370010786,25345.0,0.20000000000000853,0.2,3708,1.0
05125,2020,3436,28764.26949941793,26370.0,0.20000000000000562,0.2,3436,1.0
05125,2019,3638,28524.28532160528,26680.0,0.2000000000000078,0.2,3638,1.0
05125,2018,2911,30185.04637581587,26010.0,0.1999999999999984,0.2,2911,1.0
05125,2017,2958,27209.42190669371,25100.0,0.19999999999999915,0.2,2958,1.0
05125,2016,2267,27590.97926775474,25330.0,,,,
05125,2015,2365,25485.289640591967,23640.0,,,,
05125,2014,2304,21283.138020833332,18010.0,,,,
05123,2023,264,14187.954545454546,9750.0,0.2000000000000008,0.2,264,1.0
05123,2022,326,15391.625766871166,9690.0,0.20000000000000118,0.2,326,1.0
05123,2021,274,13528.01094890511,8665.0,0.20000000000000087,0.2,274,1.0
05123,2020,234,13042.179487179486,10000.0,0.20000000000000054,0.2,234,1.0
05123,2019,267,11334.681647940075,7840.0,0.20000000000000082,0.2,267,1.0
05123,2018,269,10907.32342007435,8040.0,0.20000000000000084,0.2,269,1.0
05123,2017,199,12155.125628140704,8190.0,0.20000000000000012,0.2,199,1.0
05123,2016,203,13495.738916256158,9785.0,,,,
05123,2015,129,11612.209302325582,9350.0,,,,
05123,2014,194,11233.530927835052,7475.0,,,,
05121,2023,314,17489.617834394903,13810.0,0.20000000000000112,0.2,314,1.0
05121,2022,494,19667.054655870445,14075.0,0.20000000000000176,0.2,494,1.0
05121,2021,418,17167.87081339713,14202.5,0.20000000000000154,0.2,418,1.0
05121,2020,326,16964.41717791411,13067.5,0.20000000000000118,0.2,326,1.0
05121,2019,316,15464.145569620254,13310.0,0.20000000000000112,0.2,316,1.0
05121,2018,293,15903.856655290103,12040.0,0.200000000000001,0.2,293,1.0
05121,2017,257,14981.653696498055,10440.0,,,,
05121,2016,126,12228.214285714286,8252.5,,,,
05121,2015,197,12871.167512690356,10255.0,,,,
05121,2014,33,9332.575757575758,8575.0,,,,
05119,2023,6125,38853.22008163265,28349.0,0.2000000000000231,0.2,6125,1.0
05119,2022,7608,39868.299553102,29644.0,0.20000000000002746,0.2,7608,1.0
05119,2021,10366,31148.824136600426,23175.0,0.20000000000002946,0.2,10366,1.0
05119,2020,9162,31750.667321545516,24475.0,0.20000000000003051,0.2,9162,1.0
05119,2019,8068,33902.55614774417,24165.0,0.2000000000000285,0.2,8068,1.0
05119,2018,8003,30598.348119455204,24240.0,0.20000000000002835,0.2,8003,1.0
05119,2017,7325,36484.10293515358,26060.0,0.20000000000002677,0.2,7325,1.0
05119,2016,7764,30354.29533745492,23880.0,,,,
05119,2015,7231,28362.516526068317,21410.0,,,,
05119,2014,6499,25832.667487305738,19268.0,,,,
05117,2023,50,17674.8,11350.0,0.19999999999999993,0.2,50,1.0
05117,2022,95,12408.947368421053,10300.0,0.19999999999999962,0.2,95,1.0
05117,2021,45,11052.666666666666,9930.0,0.2,0.2,45,1.0
05117,2020,44,12716.363636363636,9200.0,0.2,0.2,44,1.0
05117,2019,72,12757.777777777777,9405.0,0.19999999999999973,0.2,72,1.0
05117,2018,74,9792.432432432432,6710.0,0.19999999999999973,0.2,74,1.0
05117,2017,81,10915.185185185184,8020.0,0.19999999999999968,0.2,81,1.0
05117,2015,54,11029.25925925926,9435.0,0.19999999999999987,0.2,54,1.0
05117,2014,44,9239.0,7560.0,0.1909113692474489,0.2,44,1.0
05117,2013,17,9497.64705882353,8540.0,0.20000000000000004,0.2,17,1.0
05115,2023,962,25785.2525987526,22055.0,0.1999999999999975,0.2,962,1.0
05115,2022,1292,27073.71517027864,23540.0,0.19999999999999526,0.2,1292,1.0
05115,2021,1649,28418.186779866584,24600.0,0.19999999999999385,0.2,1649,1.0
05115,2020,1129,24319.527900797166,21640.0,0.1999999999999962,0.2,1129,1.0
05115,2019,1099,23137.595996360327,20740.0,0.1999999999999964,0.2,1099,1.0
05115,2018,906,23557.5,20700.0,0.19999999999999807,0.2,906,1.0
05115,2017,791,21465.158027812897,20070.0,0.19999999999999946,0.2,791,1.0
05115,2016,808,20796.84405940594,18390.0,0.19004417039162322,0.2,808,1.0
05115,2015,947,18776.6631467793,16220.0,,,,
05115,2014,460,18838.869565217392,15940.0,,,,
05113,2023,382,24897.17277486911,20195.0,0.20000000000000143,0.2,382,1.0
05113,2022,494,15662.51012145749,13155.0,0.20000000000000176,0.2,494,1.0
05113,2021,580,16831.775862068964,13695.0,0.2000000000000019,0.2,580,1.0
05113,2020,462,16016.883116883117,13590.0,0.20000000000000168,0.2,462,1.0
05113,2019,377,15202.838196286471,12880.0,0.2000000000000014,0.2,377,1.0
05113,2018,386,15748.80829015544,12720.0,0.20000000000000145,0.2,386,1.0
05113,2017,285,14073.754385964912,11980.0,,,,
05113,2016,290,14518.275862068966,12520.0,,,,
05113,2015,308,13794.48051948052,10290.0,,,,
05113,2014,324,13425.555555555555,11040.0,,,,
05111,2023,428,18496.471962616823,13755.0,0.2000000000000016,0.2,428,1.0
05111,2022,540,16384.14814814815,12600.0,0.20000000000000184,0.2,540,1.0
05111,2021,340,13308.382352941177,10100.0,0.20000000000000126,0.2,340,1.0
05111,2020,232,16395.387931034482,13195.0,0.2000000000000005,0.2,232,1.0
05111,2019,154,14302.077922077922,12320.0,0.19999999999999948,0.2,154,1.0
05111,2018,171,14247.894736842105,11570.0,0.19999999999999968,0.2,171,1.0
05111,2017,186,14707.956989247312,11850.0,0.19999999999999993,0.2,186,1.0
05111,2016,120,10445.5,8865.0,,,,
05111,2014,2,14340.0,14340.0,,,,
05109,2022,183,25806.612021857924,15240.0,0.1999999999999999,0.2,183,1.0
05109,2021,203,14975.27093596059,10260.0,0.20000000000000018,0.2,203,1.0
05109,2020,173,16235.78034682081,11960.0,0.19999999999999973,0.2,173,1.0
05109,2019,187,13936.684491978609,9980.0,0.19999999999999996,0.2,187,1.0
05109,2018,191,13525.759162303664,9140.0,0.2,0.2,191,1.0
05109,2017,163,15361.042944785277,11540.0,0.19999999999999954,0.2,163,1.0
05109,2015,2,16985.0,16985.0,0.2,0.2,2,1.0
05109,2014,26,9979.615384615385,6340.0,0.19312423540637408,0.2,26,1.0
05109,2013,53,14689.245283018869,9660.0,0.1999999999999999,0.2,53,1.0
05107,2023,266,10203.496240601504,7145.0,0.19999997841555733,0.2,266,1.0
05107,2022,358,8372.329608938548,5930.0,0.19999997655253982,0.2,358,1.0
05107,2021,287,10700.400696864112,6330.0,0.20000000000000095,0.2,287,1.0
05107,2020,280,8983.94642857143,5725.0,0.20000000000000093,0.2,280,1.0
05107,2019,232,10973.551724137931,7845.0,0.2000000000000005,0.2,232,1.0
05107,2018,290,9039.868965517242,5860.0,0.20000000000000098,0.2,290,1.0
05107,2017,241,8970.182572614109,7060.0,,,,
05107,2016,267,9045.498127340825,6020.0,,,,
05107,2015,234,8673.350427350428,6380.0,0.20000000000000054,0.2,234,1.0
05107,2014,209,8043.1578947368425,4880.0,0.1961398683518509,0.2,209,1.0
05107,2013,25,7646.68,6290.0,,,,
05105,2022,136,21852.20588235294,16650.0,0.1999999999999995,0.2,136,1.0
05105,2021,76,16631.184210526317,12575.0,0.1999999999999997,0.2,76,1.0
05105,2020,77,16541.55844155844,12420.0,0.1999999999999997,0.2,77,1.0
05105,2019,119,15021.176470588236,12310.0,0.19999999999999957,0.2,119,1.0
05105,2018,163,14175.030674846626,11140.0,0.19999999999999954,0.2,163,1.0
05105,2017,139,13980.0,10320.0,0.1999999999999995,0.2,139,1.0
05105,2016,17,9125.529411764706,9858.0,,,,
05105,2015,112,11997.142857142857,9843.0,,,,
05105,2014,56,12392.17857142857,7912.5,,,,
05103,2023,463,12114.946004319654,8530.0,0.20000000000000168,0.2,463,1.0
05103,2022,531,11603.276836158193,8160.0,0.20000000000000182,0.2,531,1.0
05103,2021,420,14279.309523809523,10300.0,0.20000000000000157,0.2,420,1.0
05103,2020,273,16677.326007326006,11090.0,0.20000000000000087,0.2,273,1.0
05103,2019,294,12815.952380952382,9775.0,0.200000000000001,0.2,294,1.0
05103,2018,306,12618.954248366013,10065.0,0.20000000000000107,0.2,306,1.0
05103,2017,341,10690.234604105572,7370.0,0.20000000000000126,0.2,341,1.0
05103,2016,83,12942.650602409638,9110.0,,,,
05103,2015,518,15415.328185328186,8930.0,0.19999988068468794,0.2,518,1.0
05103,2014,219,10183.95890410959,7010.0,,,,
05101,2022,122,18514.83606557377,15785.0,0.19999999999999954,0.2,122,1.0
05101,2021,177,14475.762711864407,12220.0,0.1999999999999998,0.2,177,1.0
05101,2020,157,14467.044585987262,10720.0,0.19999999999999948,0.2,157,1.0
05101,2019,110,13577.454545454546,10455.0,0.19999999999999957,0.2,110,1.0
05101,2018,94,13650.744680851063,10955.0,0.19999999999999962,0.2,94,1.0
05101,2017,117,10993.504273504273,8980.0,0.19999999999999957,0.2,117,1.0
05101,2016,80,11603.725,11290.0,0.19781140597117033,0.2,80,1.0
05101,2015,99,11337.828282828283,9360.0,0.19999999999999962,0.2,99,1.0
05101,2014,24,8587.083333333334,6445.0,0.19929281345565755,0.2,24,1.0
05101,2013,22,12112.272727272728,6750.0,0.1968866749688668,0.2,22,1.0
05099,2022,39,8749.74358974359,7010.0,0.20000000000000012,0.2,39,1.0
05099,2021,126,9488.253968253968,5825.0,0.19999999999999954,0.2,126,1.0
05099,2020,99,10233.333333333334,7770.0,0.19999999999999962,0.2,99,1.0
05099,2019,93,10205.591397849463,7550.0,0.19999999999999962,0.2,93,1.0
05099,2018,90,10596.888888888889,8260.0,0.19999999999999965,0.2,90,1.0
05099,2017,101,9183.564356435643,6760.0,,,,
05099,2016,29,8894.137931034482,5010.0,,,,
05099,2015,83,8450.963855421687,6210.0,,,,
05099,2014,240,8171.116666666667,5840.0,0.19203718781790657,0.2,240,1.0
05099,2013,30,10421.333333333334,7455.0,,,,
05097,2023,163,28189.815950920245,19990.0,0.19999999999999954,0.2,163,1.0
05097,2022,194,16313.453608247422,12030.0,0.20000000000000007,0.2,194,1.0
05097,2021,128,17271.40625,14090.0,0.19999999999999954,0.2,128,1.0
05097,2020,108,17719.62962962963,15040.0,0.1999999999999996,0.2,108,1.0
05097,2019,81,14652.962962962964,10100.0,0.19999999999999968,0.2,81,1.0
05097,2018,111,20292.522522522522,15040.0,0.19999999999999957,0.2,111,1.0
05097,2017,85,15584.117647058823,11440.0,,,,
05097,2016,64,13497.9375,10545.0,,,,
05097,2015,8,11316.25,3295.0,,,,
05097,2014,38,17196.842105263157,8435.0,,,,
05095,2022,52,10464.423076923076,8850.0,0.1999999999999999,0.2,52,1.0
05095,2021,61,8063.2786885245905,7250.0,0.19999999999999982,0.2,61,1.0
05095,2020,69,12279.420289855072,7470.0,0.19999999999999976,0.2,69,1.0
